id,date,average_price,total_volume,total_bags,type,year,region
10489,2015-10-18,1.66,4679.4,1088.9,organic,2015,Nashville
10490,2015-10-11,1.55,4976.32,937.66,organic,2015,Nashville
10491,2015-10-04,1.75,5092.36,581.98,organic,2015,Nashville
10492,2015-09-27,1.7,4352.18,327.7,organic,2015,Nashville
10493,2015-09-20,1.74,4181.32,95.86,organic,2015,Nashville
10494,2015-09-13,1.53,6742.51,1339.2,organic,2015,Nashville
10495,2015-09-06,1.31,8225.49,2682.88,organic,2015,Nashville
10496,2015-08-30,1.45,7100.18,1402.3,organic,2015,Nashville
10497,2015-08-23,1.36,7768.64,2527.56,organic,2015,Nashville
10498,2015-08-16,1.4,7201.85,2227.17,organic,2015,Nashville
10499,2015-08-09,1.43,7442.75,1699.93,organic,2015,Nashville
10500,2015-08-02,1.43,8082.85,1596.52,organic,2015,Nashville
10501,2015-07-26,1.15,9173.77,3567.94,organic,2015,Nashville
10502,2015-07-19,1.23,7731.85,3055.21,organic,2015,Nashville
10503,2015-07-12,1.28,7754.71,2864.38,organic,2015,Nashville
10504,2015-07-05,1.23,7148.26,2114.76,organic,2015,Nashville
10505,2015-06-28,1.47,5890.95,1277.76,organic,2015,Nashville
10506,2015-06-21,1.8,5259.46,835.6,organic,2015,Nashville
10507,2015-06-14,1.76,4985.34,1079.29,organic,2015,Nashville
10508,2015-06-07,1.25,6725.04,3191.47,organic,2015,Nashville
10509,2015-05-31,1.55,4984.2,1837.11,organic,2015,Nashville
10510,2015-05-24,1.35,6578.36,3005.56,organic,2015,Nashville
10511,2015-05-17,1.55,6367.54,1263.23,organic,2015,Nashville
10512,2015-05-10,1.13,9466.36,4408.33,organic,2015,Nashville
10513,2015-05-03,1.57,4529.02,1761.31,organic,2015,Nashville
10514,2015-04-26,1.68,4821.3,1350.45,organic,2015,Nashville
10515,2015-04-19,1.45,9167.42,2468.22,organic,2015,Nashville
10516,2015-04-12,1.5,6607.74,1217.71,organic,2015,Nashville
10517,2015-04-05,1.66,5251.04,1518.95,organic,2015,Nashville
10518,2015-03-29,1.67,4455.04,1270.18,organic,2015,Nashville
10519,2015-03-22,1.64,3813.7,1055.64,organic,2015,Nashville
10520,2015-03-15,1.78,3199.37,389.27,organic,2015,Nashville
10521,2015-03-08,1.8,4231.32,940.37,organic,2015,Nashville
10522,2015-03-01,1.76,4269.61,723.89,organic,2015,Nashville
10523,2015-02-22,1.32,9791.87,1377.53,organic,2015,Nashville
10524,2015-02-15,1.11,10581.74,1721.49,organic,2015,Nashville
10525,2015-02-08,1.64,4614.78,1536.24,organic,2015,Nashville
10526,2015-02-01,1.65,4205.27,1209.82,organic,2015,Nashville
10527,2015-01-25,1.71,4448.88,1684.61,organic,2015,Nashville
10528,2015-01-18,1.81,3118.58,892.49,organic,2015,Nashville
10529,2015-01-11,1.92,2892.29,438.65,organic,2015,Nashville
10530,2015-01-04,1.84,3966.0,945.43,organic,2015,Nashville
10531,2015-12-27,1.55,2215.74,1826.72,organic,2015,NewOrleansMobile
10532,2015-12-20,1.66,1822.24,1351.82,organic,2015,NewOrleansMobile
10533,2015-12-13,1.6,1529.16,1104.46,organic,2015,NewOrleansMobile
10534,2015-12-06,1.35,2211.53,1916.88,organic,2015,NewOrleansMobile
10535,2015-11-29,1.58,2041.47,1819.52,organic,2015,NewOrleansMobile
10536,2015-11-22,1.7,1355.67,1069.13,organic,2015,NewOrleansMobile
10537,2015-11-15,1.7,1750.47,1324.89,organic,2015,NewOrleansMobile
10538,2015-11-08,1.52,3512.7,3257.35,organic,2015,NewOrleansMobile
10539,2015-11-01,1.67,1713.35,1283.82,organic,2015,NewOrleansMobile
10540,2015-10-25,1.45,3314.76,2968.77,organic,2015,NewOrleansMobile
10541,2015-10-18,1.52,3148.46,2688.57,organic,2015,NewOrleansMobile
10542,2015-10-11,1.54,3133.63,2639.67,organic,2015,NewOrleansMobile
10543,2015-10-04,1.61,3044.44,2695.01,organic,2015,NewOrleansMobile
10544,2015-09-27,1.68,1747.11,1285.04,organic,2015,NewOrleansMobile
10545,2015-09-20,1.65,2119.22,1745.03,organic,2015,NewOrleansMobile
10546,2015-09-13,1.62,2353.2,1935.04,organic,2015,NewOrleansMobile
10547,2015-09-06,1.59,2570.94,2153.7,organic,2015,NewOrleansMobile
10548,2015-08-30,1.08,4600.76,4257.99,organic,2015,NewOrleansMobile
10549,2015-08-23,1.63,2273.57,1792.74,organic,2015,NewOrleansMobile
10550,2015-08-16,1.55,2797.39,2421.04,organic,2015,NewOrleansMobile
10551,2015-08-09,1.69,2448.58,1809.37,organic,2015,NewOrleansMobile
10552,2015-08-02,1.86,1577.51,850.43,organic,2015,NewOrleansMobile
10553,2015-07-26,1.59,1341.9,925.9,organic,2015,NewOrleansMobile
10554,2015-07-19,1.45,2364.55,1973.22,organic,2015,NewOrleansMobile
10555,2015-07-12,1.55,2227.05,2000.11,organic,2015,NewOrleansMobile
10556,2015-07-05,1.58,2228.5,1816.66,organic,2015,NewOrleansMobile
10557,2015-06-28,1.61,2478.05,1863.34,organic,2015,NewOrleansMobile
10558,2015-06-21,1.64,2778.44,1990.0,organic,2015,NewOrleansMobile
10559,2015-06-14,1.63,2261.61,1670.0,organic,2015,NewOrleansMobile
10560,2015-06-07,1.54,1773.44,975.55,organic,2015,NewOrleansMobile
10561,2015-05-31,1.55,2718.12,2211.68,organic,2015,NewOrleansMobile
10562,2015-05-24,1.61,1654.85,1204.0,organic,2015,NewOrleansMobile
10563,2015-05-17,1.53,1783.16,1387.93,organic,2015,NewOrleansMobile
10564,2015-05-10,1.6,1417.42,1068.45,organic,2015,NewOrleansMobile
10565,2015-05-03,1.55,1469.41,1189.3,organic,2015,NewOrleansMobile
10566,2015-04-26,1.56,2747.19,2310.35,organic,2015,NewOrleansMobile
10567,2015-04-19,1.57,2378.18,1964.07,organic,2015,NewOrleansMobile
10568,2015-04-12,1.58,2603.66,2183.34,organic,2015,NewOrleansMobile
10569,2015-04-05,1.53,4820.36,4327.63,organic,2015,NewOrleansMobile
10570,2015-03-29,1.57,3330.37,2783.85,organic,2015,NewOrleansMobile
10571,2015-03-22,1.56,2568.19,2110.0,organic,2015,NewOrleansMobile
10572,2015-03-15,1.55,2954.83,2593.33,organic,2015,NewOrleansMobile
10573,2015-03-08,1.65,1574.72,1080.0,organic,2015,NewOrleansMobile
10574,2015-03-01,1.54,2478.78,2143.33,organic,2015,NewOrleansMobile
10575,2015-02-22,1.52,3561.9,3203.34,organic,2015,NewOrleansMobile
10576,2015-02-15,1.48,5151.37,4886.67,organic,2015,NewOrleansMobile
10577,2015-02-08,1.53,3532.67,3090.0,organic,2015,NewOrleansMobile
10578,2015-02-01,1.48,2013.46,1816.67,organic,2015,NewOrleansMobile
10579,2015-01-25,1.47,1278.14,1063.34,organic,2015,NewOrleansMobile
10580,2015-01-18,0.98,4739.17,4480.0,organic,2015,NewOrleansMobile
10581,2015-01-11,1.44,1492.44,1243.33,organic,2015,NewOrleansMobile
10582,2015-01-04,1.41,2604.25,2360.0,organic,2015,NewOrleansMobile
10583,2015-12-27,1.9,21565.58,11947.55,organic,2015,NewYork
10584,2015-12-20,1.93,24549.47,8098.73,organic,2015,NewYork
10585,2015-12-13,1.9,23927.09,10292.92,organic,2015,NewYork
10586,2015-12-06,1.65,18494.23,6044.11,organic,2015,NewYork
10587,2015-11-29,1.89,9962.63,2984.92,organic,2015,NewYork
10588,2015-11-22,1.84,13438.23,2201.15,organic,2015,NewYork
10589,2015-11-15,1.76,13622.89,1342.13,organic,2015,NewYork
10590,2015-11-08,1.82,13935.65,1073.43,organic,2015,NewYork
10591,2015-11-01,2.09,12422.6,413.04,organic,2015,NewYork
10592,2015-10-25,1.94,15727.43,3674.06,organic,2015,NewYork
10593,2015-10-18,2.07,12935.87,1889.09,organic,2015,NewYork
10594,2015-10-11,2.09,12517.38,1541.58,organic,2015,NewYork
10595,2015-10-04,2.25,15454.59,1551.24,organic,2015,NewYork
10596,2015-09-27,2.22,17054.18,1308.61,organic,2015,NewYork
10597,2015-09-20,2.01,17916.34,695.97,organic,2015,NewYork
10598,2015-09-13,2.18,14667.53,1858.95,organic,2015,NewYork
10599,2015-09-06,2.01,19296.46,3523.15,organic,2015,NewYork
10600,2015-08-30,2.24,16541.9,2454.66,organic,2015,NewYork
10601,2015-08-23,2.28,15343.33,1823.03,organic,2015,NewYork
10602,2015-08-16,2.3,16293.09,1263.38,organic,2015,NewYork
10603,2015-08-09,1.98,17137.24,1688.46,organic,2015,NewYork
10604,2015-08-02,2.12,13852.18,2798.37,organic,2015,NewYork
10605,2015-07-26,1.91,12784.61,958.35,organic,2015,NewYork
10606,2015-07-19,2.2,13745.4,2360.24,organic,2015,NewYork
10607,2015-07-12,2.02,10799.02,502.09,organic,2015,NewYork
10608,2015-07-05,2.24,9519.72,721.81,organic,2015,NewYork
10609,2015-06-28,1.93,16746.9,2204.51,organic,2015,NewYork
10610,2015-06-21,2.34,15733.14,1131.52,organic,2015,NewYork
10611,2015-06-14,2.0,22931.78,2735.75,organic,2015,NewYork
10612,2015-06-07,2.31,15733.56,2885.7,organic,2015,NewYork
10613,2015-05-31,1.93,17646.52,2441.34,organic,2015,NewYork
10614,2015-05-24,2.17,18746.25,4817.98,organic,2015,NewYork
10615,2015-05-17,2.06,21815.46,7947.15,organic,2015,NewYork
10616,2015-05-10,1.93,23195.0,6491.43,organic,2015,NewYork
10617,2015-05-03,2.14,18576.24,3863.11,organic,2015,NewYork
10618,2015-04-26,2.21,16170.46,3911.08,organic,2015,NewYork
10619,2015-04-19,2.04,24265.78,4758.0,organic,2015,NewYork
10620,2015-04-12,1.86,25674.65,7550.88,organic,2015,NewYork
10621,2015-04-05,2.14,14907.54,4181.29,organic,2015,NewYork
10622,2015-03-29,2.08,16567.2,2555.25,organic,2015,NewYork
10623,2015-03-22,2.02,15438.68,1330.45,organic,2015,NewYork
10624,2015-03-15,1.81,16570.75,5855.14,organic,2015,NewYork
10625,2015-03-08,1.9,19904.38,8738.86,organic,2015,NewYork
10626,2015-03-01,2.0,20787.25,5025.6,organic,2015,NewYork
10627,2015-02-22,2.21,16620.69,3556.64,organic,2015,NewYork
10628,2015-02-15,1.91,25037.76,7481.76,organic,2015,NewYork
10629,2015-02-08,1.95,22571.11,9786.27,organic,2015,NewYork
10630,2015-02-01,1.93,24697.84,10139.17,organic,2015,NewYork
10631,2015-01-25,2.02,14337.32,2015.47,organic,2015,NewYork
10632,2015-01-18,2.08,9204.78,1327.19,organic,2015,NewYork
10633,2015-01-11,2.03,14817.97,2111.17,organic,2015,NewYork
10634,2015-01-04,1.93,17328.24,2269.38,organic,2015,NewYork
10635,2015-12-27,1.7,75884.69,56498.57,organic,2015,Northeast
10636,2015-12-20,1.77,73826.41,47600.43,organic,2015,Northeast
10637,2015-12-13,1.8,76466.85,52763.91,organic,2015,Northeast
10638,2015-12-06,1.53,67245.25,47119.41,organic,2015,Northeast
10639,2015-11-29,1.59,48901.36,36226.15,organic,2015,Northeast
10640,2015-11-22,1.63,55389.85,35961.35,organic,2015,Northeast
10641,2015-11-15,1.58,52680.94,32418.51,organic,2015,Northeast
10642,2015-11-08,1.63,54182.7,31960.62,organic,2015,Northeast
10643,2015-11-01,1.74,48955.21,28692.02,organic,2015,Northeast
10644,2015-10-25,1.69,56802.46,36008.78,organic,2015,Northeast
10645,2015-10-18,1.7,51045.02,33438.58,organic,2015,Northeast
10646,2015-10-11,1.69,55097.44,37114.65,organic,2015,Northeast
10647,2015-10-04,1.82,53701.26,32155.43,organic,2015,Northeast
10648,2015-09-27,2.12,41882.91,15859.45,organic,2015,Northeast
10649,2015-09-20,1.93,47669.22,19405.83,organic,2015,Northeast
10650,2015-09-13,1.97,49376.19,26505.84,organic,2015,Northeast
10651,2015-09-06,1.86,64445.98,36334.36,organic,2015,Northeast
10652,2015-08-30,2.01,50307.57,26438.85,organic,2015,Northeast
10653,2015-08-23,1.99,54255.52,29723.67,organic,2015,Northeast
10654,2015-08-16,2.11,47299.93,20093.31,organic,2015,Northeast
10655,2015-08-09,1.89,59179.16,29661.86,organic,2015,Northeast
10656,2015-08-02,2.02,51879.97,29409.81,organic,2015,Northeast
10657,2015-07-26,1.94,45208.21,20233.8,organic,2015,Northeast
10658,2015-07-19,2.07,47878.48,23427.45,organic,2015,Northeast
10659,2015-07-12,2.01,40245.19,16099.27,organic,2015,Northeast
10660,2015-07-05,2.09,45881.11,23414.38,organic,2015,Northeast
10661,2015-06-28,1.93,56485.02,28255.03,organic,2015,Northeast
10662,2015-06-21,2.12,48785.22,22027.98,organic,2015,Northeast
10663,2015-06-14,1.93,65593.37,32465.35,organic,2015,Northeast
10664,2015-06-07,2.02,57645.02,34574.62,organic,2015,Northeast
10665,2015-05-31,1.89,63807.3,36288.33,organic,2015,Northeast
10666,2015-05-24,1.97,63674.1,38607.64,organic,2015,Northeast
10667,2015-05-17,1.92,68435.46,43345.41,organic,2015,Northeast
10668,2015-05-10,1.9,68804.21,38987.77,organic,2015,Northeast
10669,2015-05-03,1.89,67904.99,38033.05,organic,2015,Northeast
10670,2015-04-26,1.96,53200.63,33471.18,organic,2015,Northeast
10671,2015-04-19,1.94,60348.96,31693.7,organic,2015,Northeast
10672,2015-04-12,1.81,69377.2,40600.26,organic,2015,Northeast
10673,2015-04-05,1.91,52969.72,34158.77,organic,2015,Northeast
10674,2015-03-29,1.95,46496.41,24338.66,organic,2015,Northeast
10675,2015-03-22,1.92,44128.54,18259.09,organic,2015,Northeast
10676,2015-03-15,1.83,43012.32,23501.35,organic,2015,Northeast
10677,2015-03-08,1.79,60655.7,39543.33,organic,2015,Northeast
10678,2015-03-01,1.85,56799.83,33489.9,organic,2015,Northeast
10679,2015-02-22,1.9,56898.92,33912.88,organic,2015,Northeast
10680,2015-02-15,1.84,57627.38,32529.49,organic,2015,Northeast
10681,2015-02-08,1.85,65898.99,43332.87,organic,2015,Northeast
10682,2015-02-01,1.78,63537.1,36549.6,organic,2015,Northeast
10683,2015-01-25,1.92,40358.44,20619.2,organic,2015,Northeast
10684,2015-01-18,1.94,35304.15,20452.15,organic,2015,Northeast
10685,2015-01-11,1.86,50079.81,26358.42,organic,2015,Northeast
10686,2015-01-04,1.88,48280.46,21391.49,organic,2015,Northeast
10687,2015-12-27,1.65,8119.93,7953.81,organic,2015,NorthernNewEngland
10688,2015-12-20,1.65,9262.66,9103.39,organic,2015,NorthernNewEngland
10689,2015-12-13,1.62,8029.92,7885.8,organic,2015,NorthernNewEngland
10690,2015-12-06,1.61,9278.66,9187.75,organic,2015,NorthernNewEngland
10691,2015-11-29,1.63,8205.88,8111.71,organic,2015,NorthernNewEngland
10692,2015-11-22,1.66,9580.4,9486.51,organic,2015,NorthernNewEngland
10693,2015-11-15,1.57,9930.12,9734.41,organic,2015,NorthernNewEngland
10694,2015-11-08,1.58,8340.73,8069.35,organic,2015,NorthernNewEngland
10695,2015-11-01,1.62,8260.25,8158.3,organic,2015,NorthernNewEngland
10696,2015-10-25,1.61,7858.07,7765.49,organic,2015,NorthernNewEngland
10697,2015-10-18,1.63,7919.94,7842.57,organic,2015,NorthernNewEngland
10698,2015-10-11,1.61,8749.6,8675.25,organic,2015,NorthernNewEngland
10699,2015-10-04,1.62,9011.35,8806.61,organic,2015,NorthernNewEngland
10700,2015-09-27,1.93,5374.57,5104.58,organic,2015,NorthernNewEngland
10701,2015-09-20,1.96,6799.27,6112.45,organic,2015,NorthernNewEngland
10702,2015-09-13,1.93,7465.69,6759.94,organic,2015,NorthernNewEngland
10703,2015-09-06,1.95,6936.51,6262.97,organic,2015,NorthernNewEngland
10704,2015-08-30,1.92,8005.96,7327.18,organic,2015,NorthernNewEngland
10705,2015-08-23,1.91,9116.19,8327.4,organic,2015,NorthernNewEngland
10706,2015-08-16,1.93,8259.26,7552.02,organic,2015,NorthernNewEngland
10707,2015-08-09,1.92,8552.32,7891.42,organic,2015,NorthernNewEngland
10708,2015-08-02,1.96,9346.73,8505.4,organic,2015,NorthernNewEngland
10709,2015-07-26,1.95,7510.46,6350.38,organic,2015,NorthernNewEngland
10710,2015-07-19,1.96,8067.82,6942.55,organic,2015,NorthernNewEngland
10711,2015-07-12,1.95,8821.58,7728.2,organic,2015,NorthernNewEngland
10712,2015-07-05,1.95,10419.6,9332.84,organic,2015,NorthernNewEngland
10713,2015-06-28,1.95,8515.11,7413.9,organic,2015,NorthernNewEngland
10714,2015-06-21,1.93,8028.95,7268.91,organic,2015,NorthernNewEngland
10715,2015-06-14,1.94,8633.7,7816.09,organic,2015,NorthernNewEngland
10716,2015-06-07,1.92,8091.22,7238.17,organic,2015,NorthernNewEngland
10717,2015-05-31,1.91,8889.38,7839.19,organic,2015,NorthernNewEngland
10718,2015-05-24,1.88,7515.96,6832.43,organic,2015,NorthernNewEngland
10719,2015-05-17,1.88,8208.44,7293.16,organic,2015,NorthernNewEngland
10720,2015-05-10,1.91,7575.34,6713.64,organic,2015,NorthernNewEngland
10721,2015-05-03,1.92,7982.59,7344.24,organic,2015,NorthernNewEngland
10722,2015-04-26,1.88,7583.31,6958.65,organic,2015,NorthernNewEngland
10723,2015-04-19,1.88,7468.8,6821.51,organic,2015,NorthernNewEngland
10724,2015-04-12,1.87,7094.98,6604.13,organic,2015,NorthernNewEngland
10725,2015-04-05,1.88,8444.82,7834.74,organic,2015,NorthernNewEngland
10726,2015-03-29,1.9,6433.37,5839.02,organic,2015,NorthernNewEngland
10727,2015-03-22,1.88,8083.91,7096.57,organic,2015,NorthernNewEngland
10728,2015-03-15,1.9,5599.89,4904.42,organic,2015,NorthernNewEngland
10729,2015-03-08,1.87,6756.78,5915.0,organic,2015,NorthernNewEngland
10730,2015-03-01,1.82,6940.73,6064.35,organic,2015,NorthernNewEngland
10731,2015-02-22,1.82,6267.8,5387.3,organic,2015,NorthernNewEngland
10732,2015-02-15,1.87,7199.17,6600.52,organic,2015,NorthernNewEngland
10733,2015-02-08,1.88,7856.82,7333.91,organic,2015,NorthernNewEngland
10734,2015-02-01,1.89,6551.44,5978.48,organic,2015,NorthernNewEngland
10735,2015-01-25,1.9,6757.39,6163.83,organic,2015,NorthernNewEngland
10736,2015-01-18,1.88,7618.91,7049.63,organic,2015,NorthernNewEngland
10737,2015-01-11,1.88,6485.3,5894.15,organic,2015,NorthernNewEngland
10738,2015-01-04,1.83,7301.3,6664.25,organic,2015,NorthernNewEngland
10739,2015-12-27,1.67,3110.45,1443.42,organic,2015,Orlando
10740,2015-12-20,1.89,2850.72,610.36,organic,2015,Orlando
10741,2015-12-13,1.87,2437.13,598.42,organic,2015,Orlando
10742,2015-12-06,1.85,2811.06,796.67,organic,2015,Orlando
10743,2015-11-29,1.87,2082.98,550.0,organic,2015,Orlando
10744,2015-11-22,1.84,2375.83,760.0,organic,2015,Orlando
10745,2015-11-15,1.83,2903.44,949.99,organic,2015,Orlando
10746,2015-11-08,1.83,3067.94,1053.33,organic,2015,Orlando
10747,2015-11-01,1.8,3127.26,1258.58,organic,2015,Orlando
10748,2015-10-25,1.85,2905.07,876.67,organic,2015,Orlando
10749,2015-10-18,2.18,2804.82,880.0,organic,2015,Orlando
10750,2015-10-11,2.05,3285.94,1475.62,organic,2015,Orlando
10751,2015-10-04,2.11,2990.97,1152.81,organic,2015,Orlando
10752,2015-09-27,2.24,2490.3,642.28,organic,2015,Orlando
10753,2015-09-20,2.08,3252.5,1334.54,organic,2015,Orlando
10754,2015-09-13,2.11,2895.23,1083.02,organic,2015,Orlando
10755,2015-09-06,1.95,3337.29,1799.52,organic,2015,Orlando
10756,2015-08-30,2.11,3081.43,1149.5,organic,2015,Orlando
10757,2015-08-23,1.96,3760.73,1653.46,organic,2015,Orlando
10758,2015-08-16,1.72,5843.23,3619.99,organic,2015,Orlando
10759,2015-08-09,1.77,4599.05,2214.78,organic,2015,Orlando
10760,2015-08-02,2.0,4054.1,1766.13,organic,2015,Orlando
10761,2015-07-26,1.74,6023.21,3484.04,organic,2015,Orlando
10762,2015-07-19,1.72,5031.11,2966.68,organic,2015,Orlando
10763,2015-07-12,1.89,5281.36,3592.55,organic,2015,Orlando
10764,2015-07-05,1.82,2529.35,852.93,organic,2015,Orlando
10765,2015-06-28,1.87,2804.46,656.67,organic,2015,Orlando
10766,2015-06-21,1.89,2442.88,522.06,organic,2015,Orlando
10767,2015-06-14,1.86,3012.55,830.0,organic,2015,Orlando
10768,2015-06-07,1.81,2834.45,1073.33,organic,2015,Orlando
10769,2015-05-31,1.84,3350.22,1040.0,organic,2015,Orlando
10770,2015-05-24,1.81,2640.04,1016.67,organic,2015,Orlando
10771,2015-05-17,1.88,2730.74,610.76,organic,2015,Orlando
10772,2015-05-10,1.78,2982.83,1263.69,organic,2015,Orlando
10773,2015-05-03,1.82,2498.36,890.0,organic,2015,Orlando
10774,2015-04-26,1.88,2490.11,586.67,organic,2015,Orlando
10775,2015-04-19,1.76,2745.8,1064.61,organic,2015,Orlando
10776,2015-04-12,1.89,2310.76,452.0,organic,2015,Orlando
10777,2015-04-05,1.82,2405.02,848.85,organic,2015,Orlando
10778,2015-03-29,1.89,2718.72,589.95,organic,2015,Orlando
10779,2015-03-22,1.77,3577.55,1620.0,organic,2015,Orlando
10780,2015-03-15,1.82,2478.71,896.67,organic,2015,Orlando
10781,2015-03-08,1.75,2782.53,1346.67,organic,2015,Orlando
10782,2015-03-01,1.7,3031.46,1780.0,organic,2015,Orlando
10783,2015-02-22,1.76,2584.79,1206.67,organic,2015,Orlando
10784,2015-02-15,1.85,2038.24,610.0,organic,2015,Orlando
10785,2015-02-08,1.75,3229.47,1616.67,organic,2015,Orlando
10786,2015-02-01,1.76,2499.88,1183.33,organic,2015,Orlando
10787,2015-01-25,1.82,1925.46,696.67,organic,2015,Orlando
10788,2015-01-18,1.79,2151.76,883.33,organic,2015,Orlando
10789,2015-01-11,1.92,1610.6,266.67,organic,2015,Orlando
10790,2015-01-04,1.8,2057.29,803.33,organic,2015,Orlando
10791,2015-12-27,1.5,8780.15,6071.21,organic,2015,Philadelphia
10792,2015-12-20,1.83,6900.94,2805.54,organic,2015,Philadelphia
10793,2015-12-13,1.79,7292.08,4523.77,organic,2015,Philadelphia
10794,2015-12-06,1.35,7324.92,5298.14,organic,2015,Philadelphia
10795,2015-11-29,1.45,5104.74,3515.56,organic,2015,Philadelphia
10796,2015-11-22,1.55,4698.19,2548.39,organic,2015,Philadelphia
10797,2015-11-15,1.76,2966.77,516.3,organic,2015,Philadelphia
10798,2015-11-08,1.87,2933.95,429.12,organic,2015,Philadelphia
10799,2015-11-01,2.06,2371.09,236.94,organic,2015,Philadelphia
10800,2015-10-25,1.86,3254.64,979.51,organic,2015,Philadelphia
10801,2015-10-18,1.74,3665.62,1819.55,organic,2015,Philadelphia
10802,2015-10-11,1.62,4268.78,2330.98,organic,2015,Philadelphia
10803,2015-10-04,2.15,2709.41,447.31,organic,2015,Philadelphia
10804,2015-09-27,2.21,3002.5,794.51,organic,2015,Philadelphia
10805,2015-09-20,1.87,3957.04,1390.65,organic,2015,Philadelphia
10806,2015-09-13,1.95,4303.93,2077.11,organic,2015,Philadelphia
10807,2015-09-06,1.71,6848.76,4409.9,organic,2015,Philadelphia
10808,2015-08-30,1.93,4426.44,2296.17,organic,2015,Philadelphia
10809,2015-08-23,1.99,4617.21,2151.93,organic,2015,Philadelphia
10810,2015-08-16,2.06,3885.79,1356.9,organic,2015,Philadelphia
10811,2015-08-09,1.79,5446.24,2495.87,organic,2015,Philadelphia
10812,2015-08-02,1.94,5147.5,2890.09,organic,2015,Philadelphia
10813,2015-07-26,1.92,3072.46,960.37,organic,2015,Philadelphia
10814,2015-07-19,1.97,5289.63,3067.7,organic,2015,Philadelphia
10815,2015-07-12,1.98,2617.63,372.14,organic,2015,Philadelphia
10816,2015-07-05,2.03,3075.46,1147.19,organic,2015,Philadelphia
10817,2015-06-28,1.88,4785.67,2564.03,organic,2015,Philadelphia
10818,2015-06-21,2.05,3782.07,1813.63,organic,2015,Philadelphia
10819,2015-06-14,1.84,6353.19,3682.71,organic,2015,Philadelphia
10820,2015-06-07,1.94,5043.08,3198.5,organic,2015,Philadelphia
10821,2015-05-31,1.86,5461.83,3121.93,organic,2015,Philadelphia
10822,2015-05-24,1.9,5495.95,3413.37,organic,2015,Philadelphia
10823,2015-05-17,1.85,5578.04,3667.75,organic,2015,Philadelphia
